"AreaCode","AreaName","Date","TotalCases"
"S08000032","Lanarkshire","2021-02-28T00:00:00Z","36856"
"S08000024","Lothian","2021-02-28T00:00:00Z","27774"
"S08000025","Orkney","2021-02-28T00:00:00Z","70"
"S08000026","Shetland","2021-02-28T00:00:00Z","212"
"S08000030","Tayside","2021-02-28T00:00:00Z","13168"
"S08000028","Western Isles","2021-02-28T00:00:00Z","269"
"S08000015","Ayrshire and Arran","2021-02-27T00:00:00Z","15325"
"S08000016","Borders","2021-02-27T00:00:00Z","2803"
"S08000017","Dumfries and Galloway","2021-02-27T00:00:00Z","4032"
"S08000029","Fife","2021-02-27T00:00:00Z","9828"
"S08000019","Forth Valley","2021-02-27T00:00:00Z","10636"
"S08000020","Grampian","2021-02-27T00:00:00Z","13441"
"S08000031","Greater Glasgow and Clyde","2021-02-27T00:00:00Z","62714"
"S08000022","Highland","2021-02-27T00:00:00Z","4631"
"S08000032","Lanarkshire","2021-02-27T00:00:00Z","36761"
"S08000024","Lothian","2021-02-27T00:00:00Z","27660"
"S08000025","Orkney","2021-02-27T00:00:00Z","70"
"S08000026","Shetland","2021-02-27T00:00:00Z","212"
"S08000030","Tayside","2021-02-27T00:00:00Z","13130"
"S08000028","Western Isles","2021-02-27T00:00:00Z","269"
"S08000015","Ayrshire and Arran","2021-02-26T00:00:00Z","15297"
"S08000016","Borders","2021-02-26T00:00:00Z","2801"
"S08000017","Dumfries and Galloway","2021-02-26T00:00:00Z","4028"
"S08000029","Fife","2021-02-26T00:00:00Z","9805"
"S08000019","Forth Valley","2021-02-26T00:00:00Z","10590"
"S08000020","Grampian","2021-02-26T00:00:00Z","13422"
"S08000031","Greater Glasgow and Clyde","2021-02-26T00:00:00Z","62563"
"S08000022","Highland","2021-02-26T00:00:00Z","4621"
"S08000032","Lanarkshire","2021-02-26T00:00:00Z","36672"
"S08000024","Lothian","2021-02-26T00:00:00Z","27554"
"S08000025","Orkney","2021-02-26T00:00:00Z","70"
"S08000026","Shetland","2021-02-26T00:00:00Z","212"
"S08000030","Tayside","2021-02-26T00:00:00Z","13084"
"S08000028","Western Isles","2021-02-26T00:00:00Z","268"
"S08000015","Ayrshire and Arran","2021-02-25T00:00:00Z","15259"
"S08000016","Borders","2021-02-25T00:00:00Z","2799"
"S08000017","Dumfries and Galloway","2021-02-25T00:00:00Z","4022"
"S08000029","Fife","2021-02-25T00:00:00Z","9764"
"S08000019","Forth Valley","2021-02-25T00:00:00Z","10513"
"S08000020","Grampian","2021-02-25T00:00:00Z","13403"
"S08000031","Greater Glasgow and Clyde","2021-02-25T00:00:00Z","62402"
"S08000022","Highland","2021-02-25T00:00:00Z","4615"
"S08000032","Lanarkshire","2021-02-25T00:00:00Z","36575"
"S08000024","Lothian","2021-02-25T00:00:00Z","27449"
"S08000025","Orkney","2021-02-25T00:00:00Z","70"
"S08000026","Shetland","2021-02-25T00:00:00Z","212"
"S08000030","Tayside","2021-02-25T00:00:00Z","13055"
"S08000028","Western Isles","2021-02-25T00:00:00Z","268"
"S08000015","Ayrshire and Arran","2021-02-24T00:00:00Z","15201"
"S08000016","Borders","2021-02-24T00:00:00Z","2793"
"S08000017","Dumfries and Galloway","2021-02-24T00:00:00Z","4017"
"S08000029","Fife","2021-02-24T00:00:00Z","9724"
"S08000019","Forth Valley","2021-02-24T00:00:00Z","10438"
"S08000020","Grampian","2021-02-24T00:00:00Z","13385"
"S08000031","Greater Glasgow and Clyde","2021-02-24T00:00:00Z","62175"
"S08000022","Highland","2021-02-24T00:00:00Z","4601"
"S08000032","Lanarkshire","2021-02-24T00:00:00Z","36429"
"S08000024","Lothian","2021-02-24T00:00:00Z","27308"
"S08000025","Orkney","2021-02-24T00:00:00Z","70"
"S08000026","Shetland","2021-02-24T00:00:00Z","212"
"S08000030","Tayside","2021-02-24T00:00:00Z","13016"
"S08000028","Western Isles","2021-02-24T00:00:00Z","268"
"S08000015","Ayrshire and Arran","2021-02-23T00:00:00Z","15152"
"S08000016","Borders","2021-02-23T00:00:00Z","2791"
"S08000017","Dumfries and Galloway","2021-02-23T00:00:00Z","4005"
"S08000029","Fife","2021-02-23T00:00:00Z","9683"
"S08000019","Forth Valley","2021-02-23T00:00:00Z","10338"
"S08000020","Grampian","2021-02-23T00:00:00Z","13338"
"S08000031","Greater Glasgow and Clyde","2021-02-23T00:00:00Z","61951"
"S08000022","Highland","2021-02-23T00:00:00Z","4582"
"S08000032","Lanarkshire","2021-02-23T00:00:00Z","36309"
"S08000024","Lothian","2021-02-23T00:00:00Z","27175"
"S08000025","Orkney","2021-02-23T00:00:00Z","70"
"S08000026","Shetland","2021-02-23T00:00:00Z","212"
"S08000030","Tayside","2021-02-23T00:00:00Z","12967"
"S08000028","Western Isles","2021-02-23T00:00:00Z","266"
"S08000015","Ayrshire and Arran","2021-02-22T00:00:00Z","15113"
"S08000016","Borders","2021-02-22T00:00:00Z","2790"
"S08000017","Dumfries and Galloway","2021-02-22T00:00:00Z","3993"
"S08000029","Fife","2021-02-22T00:00:00Z","9659"
"S08000019","Forth Valley","2021-02-22T00:00:00Z","10267"
"S08000020","Grampian","2021-02-22T00:00:00Z","13326"
"S08000031","Greater Glasgow and Clyde","2021-02-22T00:00:00Z","61753"
"S08000022","Highland","2021-02-22T00:00:00Z","4568"
"S08000032","Lanarkshire","2021-02-22T00:00:00Z","36181"
"S08000024","Lothian","2021-02-22T00:00:00Z","27052"
"S08000025","Orkney","2021-02-22T00:00:00Z","70"
"S08000026","Shetland","2021-02-22T00:00:00Z","212"
"S08000030","Tayside","2021-02-22T00:00:00Z","12938"
"S08000028","Western Isles","2021-02-22T00:00:00Z","262"
"S08000015","Ayrshire and Arran","2021-02-21T00:00:00Z","15057"
"S08000016","Borders","2021-02-21T00:00:00Z","2784"
"S08000017","Dumfries and Galloway","2021-02-21T00:00:00Z","3985"
"S08000029","Fife","2021-02-21T00:00:00Z","9633"
"S08000019","Forth Valley","2021-02-21T00:00:00Z","10205"
"S08000020","Grampian","2021-02-21T00:00:00Z","13292"
"S08000031","Greater Glasgow and Clyde","2021-02-21T00:00:00Z","61507"
"S08000022","Highland","2021-02-21T00:00:00Z","4551"
"S08000032","Lanarkshire","2021-02-21T00:00:00Z","36082"
"S08000024","Lothian","2021-02-21T00:00:00Z","26912"
"S08000025","Orkney","2021-02-21T00:00:00Z","70"
"S08000026","Shetland","2021-02-21T00:00:00Z","212"
"S08000030","Tayside","2021-02-21T00:00:00Z","12918"
"S08000028","Western Isles","2021-02-21T00:00:00Z","261"
"S08000015","Ayrshire and Arran","2021-02-20T00:00:00Z","14990"
"S08000016","Borders","2021-02-20T00:00:00Z","2779"
"S08000017","Dumfries and Galloway","2021-02-20T00:00:00Z","3982"
"S08000029","Fife","2021-02-20T00:00:00Z","9595"
"S08000019","Forth Valley","2021-02-20T00:00:00Z","10141"
"S08000020","Grampian","2021-02-20T00:00:00Z","13256"
"S08000031","Greater Glasgow and Clyde","2021-02-20T00:00:00Z","61305"
"S08000022","Highland","2021-02-20T00:00:00Z","4526"
"S08000032","Lanarkshire","2021-02-20T00:00:00Z","35914"
"S08000024","Lothian","2021-02-20T00:00:00Z","26734"
"S08000025","Orkney","2021-02-20T00:00:00Z","70"
"S08000026","Shetland","2021-02-20T00:00:00Z","212"
"S08000030","Tayside","2021-02-20T00:00:00Z","12878"
"S08000028","Western Isles","2021-02-20T00:00:00Z","260"
"S08000015","Ayrshire and Arran","2021-02-19T00:00:00Z","14925"
"S08000016","Borders","2021-02-19T00:00:00Z","2766"
"S08000017","Dumfries and Galloway","2021-02-19T00:00:00Z","3964"
"S08000029","Fife","2021-02-19T00:00:00Z","9547"
"S08000019","Forth Valley","2021-02-19T00:00:00Z","10066"
"S08000020","Grampian","2021-02-19T00:00:00Z","13231"
"S08000031","Greater Glasgow and Clyde","2021-02-19T00:00:00Z","61096"
"S08000022","Highland","2021-02-19T00:00:00Z","4504"
"S08000032","Lanarkshire","2021-02-19T00:00:00Z","35780"
"S08000024","Lothian","2021-02-19T00:00:00Z","26562"
"S08000025","Orkney","2021-02-19T00:00:00Z","70"
"S08000026","Shetland","2021-02-19T00:00:00Z","212"
"S08000030","Tayside","2021-02-19T00:00:00Z","12856"
"S08000028","Western Isles","2021-02-19T00:00:00Z","260"
"S08000015","Ayrshire and Arran","2021-02-18T00:00:00Z","14843"
"S08000016","Borders","2021-02-18T00:00:00Z","2759"
"S08000017","Dumfries and Galloway","2021-02-18T00:00:00Z","3948"
"S08000029","Fife","2021-02-18T00:00:00Z","9522"
"S08000019","Forth Valley","2021-02-18T00:00:00Z","9985"
"S08000020","Grampian","2021-02-18T00:00:00Z","13203"
"S08000031","Greater Glasgow and Clyde","2021-02-18T00:00:00Z","60829"
"S08000022","Highland","2021-02-18T00:00:00Z","4487"
"S08000032","Lanarkshire","2021-02-18T00:00:00Z","35614"
"S08000024","Lothian","2021-02-18T00:00:00Z","26399"
"S08000025","Orkney","2021-02-18T00:00:00Z","70"
"S08000026","Shetland","2021-02-18T00:00:00Z","212"
"S08000030","Tayside","2021-02-18T00:00:00Z","12825"
"S08000028","Western Isles","2021-02-18T00:00:00Z","258"
"S08000015","Ayrshire and Arran","2021-02-17T00:00:00Z","14812"
"S08000016","Borders","2021-02-17T00:00:00Z","2758"
"S08000017","Dumfries and Galloway","2021-02-17T00:00:00Z","3940"
"S08000029","Fife","2021-02-17T00:00:00Z","9460"
"S08000019","Forth Valley","2021-02-17T00:00:00Z","9892"
"S08000020","Grampian","2021-02-17T00:00:00Z","13177"
"S08000031","Greater Glasgow and Clyde","2021-02-17T00:00:00Z","60671"
"S08000022","Highland","2021-02-17T00:00:00Z","4450"
"S08000032","Lanarkshire","2021-02-17T00:00:00Z","35514"
"S08000024","Lothian","2021-02-17T00:00:00Z","26279"
"S08000025","Orkney","2021-02-17T00:00:00Z","69"
"S08000026","Shetland","2021-02-17T00:00:00Z","212"
"S08000030","Tayside","2021-02-17T00:00:00Z","12781"
"S08000028","Western Isles","2021-02-17T00:00:00Z","254"
"S08000015","Ayrshire and Arran","2021-02-16T00:00:00Z","14699"
"S08000016","Borders","2021-02-16T00:00:00Z","2746"
"S08000017","Dumfries and Galloway","2021-02-16T00:00:00Z","3929"
"S08000029","Fife","2021-02-16T00:00:00Z","9433"
"S08000019","Forth Valley","2021-02-16T00:00:00Z","9763"
"S08000020","Grampian","2021-02-16T00:00:00Z","13124"
"S08000031","Greater Glasgow and Clyde","2021-02-16T00:00:00Z","60381"
"S08000022","Highland","2021-02-16T00:00:00Z","4424"
"S08000032","Lanarkshire","2021-02-16T00:00:00Z","35284"
"S08000024","Lothian","2021-02-16T00:00:00Z","26098"
"S08000025","Orkney","2021-02-16T00:00:00Z","69"
"S08000026","Shetland","2021-02-16T00:00:00Z","212"
"S08000030","Tayside","2021-02-16T00:00:00Z","12734"
"S08000028","Western Isles","2021-02-16T00:00:00Z","252"
"S08000015","Ayrshire and Arran","2021-02-15T00:00:00Z","14653"
"S08000016","Borders","2021-02-15T00:00:00Z","2743"
"S08000017","Dumfries and Galloway","2021-02-15T00:00:00Z","3914"
"S08000029","Fife","2021-02-15T00:00:00Z","9387"
"S08000019","Forth Valley","2021-02-15T00:00:00Z","9689"
"S08000020","Grampian","2021-02-15T00:00:00Z","13097"
"S08000031","Greater Glasgow and Clyde","2021-02-15T00:00:00Z","60129"
"S08000022","Highland","2021-02-15T00:00:00Z","4411"
"S08000032","Lanarkshire","2021-02-15T00:00:00Z","35158"
"S08000024","Lothian","2021-02-15T00:00:00Z","25959"
"S08000025","Orkney","2021-02-15T00:00:00Z","69"
"S08000026","Shetland","2021-02-15T00:00:00Z","212"
"S08000030","Tayside","2021-02-15T00:00:00Z","12704"
"S08000028","Western Isles","2021-02-15T00:00:00Z","250"
"S08000015","Ayrshire and Arran","2021-02-14T00:00:00Z","14589"
"S08000016","Borders","2021-02-14T00:00:00Z","2738"
"S08000017","Dumfries and Galloway","2021-02-14T00:00:00Z","3907"
"S08000029","Fife","2021-02-14T00:00:00Z","9362"
"S08000019","Forth Valley","2021-02-14T00:00:00Z","9636"
"S08000020","Grampian","2021-02-14T00:00:00Z","13078"
"S08000031","Greater Glasgow and Clyde","2021-02-14T00:00:00Z","60006"
"S08000022","Highland","2021-02-14T00:00:00Z","4382"
"S08000032","Lanarkshire","2021-02-14T00:00:00Z","35061"
"S08000024","Lothian","2021-02-14T00:00:00Z","25847"
"S08000025","Orkney","2021-02-14T00:00:00Z","69"
"S08000026","Shetland","2021-02-14T00:00:00Z","212"
"S08000030","Tayside","2021-02-14T00:00:00Z","12682"
"S08000028","Western Isles","2021-02-14T00:00:00Z","247"
"S08000015","Ayrshire and Arran","2021-02-13T00:00:00Z","14496"
"S08000016","Borders","2021-02-13T00:00:00Z","2735"
"S08000017","Dumfries and Galloway","2021-02-13T00:00:00Z","3898"
"S08000029","Fife","2021-02-13T00:00:00Z","9330"
"S08000019","Forth Valley","2021-02-13T00:00:00Z","9549"
"S08000020","Grampian","2021-02-13T00:00:00Z","13031"
"S08000031","Greater Glasgow and Clyde","2021-02-13T00:00:00Z","59755"
"S08000022","Highland","2021-02-13T00:00:00Z","4362"
"S08000032","Lanarkshire","2021-02-13T00:00:00Z","34909"
"S08000024","Lothian","2021-02-13T00:00:00Z","25671"
"S08000025","Orkney","2021-02-13T00:00:00Z","69"
"S08000026","Shetland","2021-02-13T00:00:00Z","212"
"S08000030","Tayside","2021-02-13T00:00:00Z","12653"
"S08000028","Western Isles","2021-02-13T00:00:00Z","243"
"S08000015","Ayrshire and Arran","2021-02-12T00:00:00Z","14392"
"S08000016","Borders","2021-02-12T00:00:00Z","2731"
"S08000017","Dumfries and Galloway","2021-02-12T00:00:00Z","3888"
"S08000029","Fife","2021-02-12T00:00:00Z","9295"
"S08000019","Forth Valley","2021-02-12T00:00:00Z","9430"
"S08000020","Grampian","2021-02-12T00:00:00Z","12974"
"S08000031","Greater Glasgow and Clyde","2021-02-12T00:00:00Z","59520"
"S08000022","Highland","2021-02-12T00:00:00Z","4334"
"S08000032","Lanarkshire","2021-02-12T00:00:00Z","34738"
"S08000024","Lothian","2021-02-12T00:00:00Z","25568"
"S08000025","Orkney","2021-02-12T00:00:00Z","68"
"S08000026","Shetland","2021-02-12T00:00:00Z","212"
"S08000030","Tayside","2021-02-12T00:00:00Z","12613"
"S08000028","Western Isles","2021-02-12T00:00:00Z","242"
"S08000015","Ayrshire and Arran","2021-02-11T00:00:00Z","14273"
"S08000016","Borders","2021-02-11T00:00:00Z","2727"
"S08000017","Dumfries and Galloway","2021-02-11T00:00:00Z","3875"
"S08000029","Fife","2021-02-11T00:00:00Z","9259"
"S08000019","Forth Valley","2021-02-11T00:00:00Z","9345"
"S08000020","Grampian","2021-02-11T00:00:00Z","12954"
"S08000031","Greater Glasgow and Clyde","2021-02-11T00:00:00Z","59263"
"S08000022","Highland","2021-02-11T00:00:00Z","4309"
"S08000032","Lanarkshire","2021-02-11T00:00:00Z","34605"
"S08000024","Lothian","2021-02-11T00:00:00Z","25468"
"S08000025","Orkney","2021-02-11T00:00:00Z","66"
"S08000026","Shetland","2021-02-11T00:00:00Z","212"
"S08000030","Tayside","2021-02-11T00:00:00Z","12590"
"S08000028","Western Isles","2021-02-11T00:00:00Z","229"
"S08000015","Ayrshire and Arran","2021-02-10T00:00:00Z","14157"
"S08000016","Borders","2021-02-10T00:00:00Z","2722"
"S08000017","Dumfries and Galloway","2021-02-10T00:00:00Z","3844"
"S08000029","Fife","2021-02-10T00:00:00Z","9236"
"S08000019","Forth Valley","2021-02-10T00:00:00Z","9272"
"S08000020","Grampian","2021-02-10T00:00:00Z","12909"
"S08000031","Greater Glasgow and Clyde","2021-02-10T00:00:00Z","59020"
"S08000022","Highland","2021-02-10T00:00:00Z","4265"
"S08000032","Lanarkshire","2021-02-10T00:00:00Z","34460"
"S08000024","Lothian","2021-02-10T00:00:00Z","25387"
"S08000025","Orkney","2021-02-10T00:00:00Z","64"
"S08000026","Shetland","2021-02-10T00:00:00Z","212"
"S08000030","Tayside","2021-02-10T00:00:00Z","12571"
"S08000028","Western Isles","2021-02-10T00:00:00Z","226"
"S08000015","Ayrshire and Arran","2021-02-09T00:00:00Z","14060"
"S08000016","Borders","2021-02-09T00:00:00Z","2715"
"S08000017","Dumfries and Galloway","2021-02-09T00:00:00Z","3825"
"S08000029","Fife","2021-02-09T00:00:00Z","9202"
"S08000019","Forth Valley","2021-02-09T00:00:00Z","9190"
"S08000020","Grampian","2021-02-09T00:00:00Z","12863"
"S08000031","Greater Glasgow and Clyde","2021-02-09T00:00:00Z","58810"
"S08000022","Highland","2021-02-09T00:00:00Z","4246"
"S08000032","Lanarkshire","2021-02-09T00:00:00Z","34330"
"S08000024","Lothian","2021-02-09T00:00:00Z","25278"
"S08000025","Orkney","2021-02-09T00:00:00Z","63"
"S08000026","Shetland","2021-02-09T00:00:00Z","212"
"S08000030","Tayside","2021-02-09T00:00:00Z","12526"
"S08000028","Western Isles","2021-02-09T00:00:00Z","222"
"S08000015","Ayrshire and Arran","2021-02-08T00:00:00Z","13996"
"S08000016","Borders","2021-02-08T00:00:00Z","2709"
"S08000017","Dumfries and Galloway","2021-02-08T00:00:00Z","3806"
"S08000029","Fife","2021-02-08T00:00:00Z","9178"
"S08000019","Forth Valley","2021-02-08T00:00:00Z","9097"
"S08000020","Grampian","2021-02-08T00:00:00Z","12829"
"S08000031","Greater Glasgow and Clyde","2021-02-08T00:00:00Z","58533"
"S08000022","Highland","2021-02-08T00:00:00Z","4214"
"S08000032","Lanarkshire","2021-02-08T00:00:00Z","34171"
"S08000024","Lothian","2021-02-08T00:00:00Z","25188"
"S08000025","Orkney","2021-02-08T00:00:00Z","63"
"S08000026","Shetland","2021-02-08T00:00:00Z","211"
"S08000030","Tayside","2021-02-08T00:00:00Z","12506"
"S08000028","Western Isles","2021-02-08T00:00:00Z","219"
"S08000015","Ayrshire and Arran","2021-02-07T00:00:00Z","13913"
"S08000016","Borders","2021-02-07T00:00:00Z","2705"
"S08000017","Dumfries and Galloway","2021-02-07T00:00:00Z","3779"
"S08000029","Fife","2021-02-07T00:00:00Z","9156"
"S08000019","Forth Valley","2021-02-07T00:00:00Z","9034"
"S08000020","Grampian","2021-02-07T00:00:00Z","12778"
"S08000031","Greater Glasgow and Clyde","2021-02-07T00:00:00Z","58250"
"S08000022","Highland","2021-02-07T00:00:00Z","4163"
"S08000032","Lanarkshire","2021-02-07T00:00:00Z","34002"
"S08000024","Lothian","2021-02-07T00:00:00Z","25067"
"S08000025","Orkney","2021-02-07T00:00:00Z","63"
"S08000026","Shetland","2021-02-07T00:00:00Z","211"
"S08000030","Tayside","2021-02-07T00:00:00Z","12457"
"S08000028","Western Isles","2021-02-07T00:00:00Z","214"
"S08000015","Ayrshire and Arran","2021-02-06T00:00:00Z","13866"
"S08000016","Borders","2021-02-06T00:00:00Z","2699"
"S08000017","Dumfries and Galloway","2021-02-06T00:00:00Z","3768"
"S08000029","Fife","2021-02-06T00:00:00Z","9131"
"S08000019","Forth Valley","2021-02-06T00:00:00Z","8974"
"S08000020","Grampian","2021-02-06T00:00:00Z","12734"
"S08000031","Greater Glasgow and Clyde","2021-02-06T00:00:00Z","58125"
"S08000022","Highland","2021-02-06T00:00:00Z","4148"
"S08000032","Lanarkshire","2021-02-06T00:00:00Z","33873"
"S08000024","Lothian","2021-02-06T00:00:00Z","24995"
"S08000025","Orkney","2021-02-06T00:00:00Z","63"
"S08000026","Shetland","2021-02-06T00:00:00Z","210"
"S08000030","Tayside","2021-02-06T00:00:00Z","12410"
"S08000028","Western Isles","2021-02-06T00:00:00Z","212"
"S08000015","Ayrshire and Arran","2021-02-05T00:00:00Z","13797"
"S08000016","Borders","2021-02-05T00:00:00Z","2690"
"S08000017","Dumfries and Galloway","2021-02-05T00:00:00Z","3750"
"S08000029","Fife","2021-02-05T00:00:00Z","9101"
"S08000019","Forth Valley","2021-02-05T00:00:00Z","8877"
"S08000020","Grampian","2021-02-05T00:00:00Z","12701"
"S08000031","Greater Glasgow and Clyde","2021-02-05T00:00:00Z","57872"
"S08000022","Highland","2021-02-05T00:00:00Z","4114"
"S08000032","Lanarkshire","2021-02-05T00:00:00Z","33715"
"S08000024","Lothian","2021-02-05T00:00:00Z","24862"
"S08000025","Orkney","2021-02-05T00:00:00Z","62"
"S08000026","Shetland","2021-02-05T00:00:00Z","210"
"S08000030","Tayside","2021-02-05T00:00:00Z","12353"
"S08000028","Western Isles","2021-02-05T00:00:00Z","209"
"S08000015","Ayrshire and Arran","2021-02-04T00:00:00Z","13721"
"S08000016","Borders","2021-02-04T00:00:00Z","2685"
"S08000017","Dumfries and Galloway","2021-02-04T00:00:00Z","3725"
"S08000029","Fife","2021-02-04T00:00:00Z","9077"
"S08000019","Forth Valley","2021-02-04T00:00:00Z","8785"
"S08000020","Grampian","2021-02-04T00:00:00Z","12646"
"S08000031","Greater Glasgow and Clyde","2021-02-04T00:00:00Z","57608"
"S08000022","Highland","2021-02-04T00:00:00Z","4067"
"S08000032","Lanarkshire","2021-02-04T00:00:00Z","33581"
"S08000024","Lothian","2021-02-04T00:00:00Z","24759"
"S08000025","Orkney","2021-02-04T00:00:00Z","62"
"S08000026","Shetland","2021-02-04T00:00:00Z","210"
"S08000030","Tayside","2021-02-04T00:00:00Z","12290"
"S08000028","Western Isles","2021-02-04T00:00:00Z","202"
"S08000015","Ayrshire and Arran","2021-02-03T00:00:00Z","13661"
"S08000016","Borders","2021-02-03T00:00:00Z","2666"
"S08000017","Dumfries and Galloway","2021-02-03T00:00:00Z","3708"
"S08000029","Fife","2021-02-03T00:00:00Z","9031"
"S08000019","Forth Valley","2021-02-03T00:00:00Z","8653"
"S08000020","Grampian","2021-02-03T00:00:00Z","12569"
"S08000031","Greater Glasgow and Clyde","2021-02-03T00:00:00Z","57269"
"S08000022","Highland","2021-02-03T00:00:00Z","4029"
"S08000032","Lanarkshire","2021-02-03T00:00:00Z","33391"
"S08000024","Lothian","2021-02-03T00:00:00Z","24600"
"S08000025","Orkney","2021-02-03T00:00:00Z","62"
"S08000026","Shetland","2021-02-03T00:00:00Z","210"
"S08000030","Tayside","2021-02-03T00:00:00Z","12223"
"S08000028","Western Isles","2021-02-03T00:00:00Z","197"
"S08000015","Ayrshire and Arran","2021-02-02T00:00:00Z","13579"
