"AreaCode","Date","DailyCases","TotalCases"
"E07000220","2020-05-02","4","214"
"E07000220","2020-05-01","6","210"
"E07000220","2020-04-30","10","204"
"E07000220","2020-04-29","9","194"
"E07000220","2020-04-28","2","185"
"E07000220","2020-04-27","10","183"
"E07000220","2020-04-26","14","173"
"E07000220","2020-04-25","7","159"
"E07000220","2020-04-24","6","152"
"E07000220","2020-04-23","5","146"
"E07000220","2020-04-22","9","141"
"E07000220","2020-04-21","2","132"
"E07000220","2020-04-20","7","130"
"E07000220","2020-04-19","3","123"
"E07000220","2020-04-18","14","120"
"E07000220","2020-04-17","7","106"
"E07000220","2020-04-16","5","99"
"E07000220","2020-04-15","1","94"
"E07000220","2020-04-14","1","93"
"E07000220","2020-04-13","3","92"
"E07000220","2020-04-12","5","89"
"E07000220","2020-04-11","4","84"
"E07000220","2020-04-10","3","80"
"E07000220","2020-04-09","7","77"
"E07000220","2020-04-08","3","70"
"E07000220","2020-04-07","6","67"
"E07000220","2020-04-06","6","61"
"E07000220","2020-04-05","1","55"
"E07000220","2020-04-04","5","54"
"E07000220","2020-04-03","11","49"
"E07000220","2020-04-02","2","38"
"E07000220","2020-04-01","2","36"
"E07000220","2020-03-31","1","34"
"E07000220","2020-03-30","3","33"
"E07000220","2020-03-29","4","30"
"E07000220","2020-03-28","4","26"
"E07000220","2020-03-27","1","22"
"E07000220","2020-03-26","1","21"
"E07000220","2020-03-25","3","20"
"E07000220","2020-03-24","1","17"
"E07000220","2020-03-23","1","16"
"E07000220","2020-03-22","1","15"
"E07000220","2020-03-21","2","14"
"E07000220","2020-03-20","4","12"
"E07000220","2020-03-19","0","8"
"E07000220","2020-03-18","3","8"
"E07000220","2020-03-17","0","5"
"E07000220","2020-03-16","0","5"
"E07000220","2020-03-15","0","5"
"E07000220","2020-03-14","0","5"
"E07000220","2020-03-13","1","5"
"E07000220","2020-03-12","1","4"
"E07000220","2020-03-11","0","3"
"E07000220","2020-03-10","1","3"
"E07000220","2020-03-09","0","2"
"E07000220","2020-03-08","0","2"
"E07000220","2020-03-07","0","2"
"E07000220","2020-03-06","0","2"
"E07000220","2020-03-05","0","2"
"E07000220","2020-03-04","1","2"
"E07000220","2020-03-03","0","1"
"E07000220","2020-03-02","1","1"
"E07000212","2020-11-02","0","895"
"E07000212","2020-11-01","11","895"
"E07000212","2020-10-31","9","884"
"E07000212","2020-10-30","12","875"
"E07000212","2020-10-29","14","863"
"E07000212","2020-10-28","14","849"
"E07000212","2020-10-27","17","835"
"E07000212","2020-10-26","39","818"
"E07000212","2020-10-25","9","779"
"E07000212","2020-10-24","13","770"
"E07000212","2020-10-23","23","757"
"E07000212","2020-10-22","23","734"
"E07000212","2020-10-21","18","711"
"E07000212","2020-10-20","19","693"
"E07000212","2020-10-19","14","674"
"E07000212","2020-10-18","9","660"
"E07000212","2020-10-17","9","651"
"E07000212","2020-10-16","13","642"
"E07000212","2020-10-15","14","629"
"E07000212","2020-10-14","17","615"
"E07000212","2020-10-13","12","598"
"E07000212","2020-10-12","11","586"
"E07000212","2020-10-11","5","575"
"E07000212","2020-10-10","7","570"
"E07000212","2020-10-09","10","563"
"E07000212","2020-10-08","7","553"
"E07000212","2020-10-07","14","546"
"E07000212","2020-10-06","11","532"
"E07000212","2020-10-05","9","521"
"E07000212","2020-10-04","12","512"
"E07000212","2020-10-03","5","500"
"E07000212","2020-10-02","9","495"
"E07000212","2020-10-01","8","486"
"E07000212","2020-09-30","9","478"
"E07000212","2020-09-29","5","469"
"E07000212","2020-09-28","7","464"
"E07000212","2020-09-27","3","457"
"E07000212","2020-09-26","3","454"
"E07000212","2020-09-25","4","451"
"E07000212","2020-09-24","1","447"
"E07000212","2020-09-23","9","446"
"E07000212","2020-09-22","8","437"
"E07000212","2020-09-21","4","429"
"E07000212","2020-09-20","4","425"
"E07000212","2020-09-19","1","421"
"E07000212","2020-09-18","6","420"
"E07000212","2020-09-17","1","414"
"E07000212","2020-09-16","6","413"
"E07000212","2020-09-15","4","407"
"E07000212","2020-09-14","2","403"
"E07000212","2020-09-13","7","401"
"E07000212","2020-09-12","0","394"
"E07000212","2020-09-11","6","394"
"E07000212","2020-09-10","2","388"
"E07000212","2020-09-09","5","386"
"E07000212","2020-09-08","2","381"
"E07000212","2020-09-07","4","379"
"E07000212","2020-09-06","1","375"
"E07000212","2020-09-05","3","374"
"E07000212","2020-09-04","6","371"
"E07000212","2020-09-03","0","365"
"E07000212","2020-09-02","2","365"
"E07000212","2020-09-01","1","363"
"E07000212","2020-08-31","1","362"
"E07000212","2020-08-30","0","361"
"E07000212","2020-08-29","1","361"
"E07000212","2020-08-28","1","360"
"E07000212","2020-08-27","2","359"
"E07000212","2020-08-26","1","357"
"E07000212","2020-08-25","0","356"
"E07000212","2020-08-24","1","356"
"E07000212","2020-08-23","0","355"
"E07000212","2020-08-22","2","355"
"E07000212","2020-08-21","0","353"
"E07000212","2020-08-20","4","353"
"E07000212","2020-08-19","0","349"
"E07000212","2020-08-18","1","349"
"E07000212","2020-08-17","0","348"
"E07000212","2020-08-16","1","348"
"E07000212","2020-08-15","0","347"
"E07000212","2020-08-14","2","347"
"E07000212","2020-08-13","3","345"
"E07000212","2020-08-12","1","342"
"E07000212","2020-08-11","0","341"
"E07000212","2020-08-10","1","341"
"E07000212","2020-08-09","0","340"
"E07000212","2020-08-08","0","340"
"E07000212","2020-08-07","1","340"
"E07000212","2020-08-06","0","339"
"E07000212","2020-08-05","1","339"
"E07000212","2020-08-04","0","338"
"E07000212","2020-08-03","1","338"
"E07000212","2020-08-02","0","337"
"E07000212","2020-08-01","1","337"
"E07000212","2020-07-31","2","336"
"E07000212","2020-07-30","1","334"
"E07000212","2020-07-29","0","333"
"E07000212","2020-07-28","0","333"
"E07000212","2020-07-27","2","333"
"E07000212","2020-07-26","0","331"
"E07000212","2020-07-25","0","331"
"E07000212","2020-07-24","1","331"
"E07000212","2020-07-23","0","330"
"E07000212","2020-07-22","0","330"
"E07000212","2020-07-21","1","330"
"E07000212","2020-07-20","2","329"
"E07000212","2020-07-19","0","327"
"E07000212","2020-07-18","0","327"
"E07000212","2020-07-17","1","327"
"E07000212","2020-07-16","0","326"
"E07000212","2020-07-15","0","326"
"E07000212","2020-07-14","0","326"
"E07000212","2020-07-13","0","326"
"E07000212","2020-07-12","0","326"
"E07000212","2020-07-11","0","326"
"E07000212","2020-07-10","0","326"
"E07000212","2020-07-09","1","326"
"E07000212","2020-07-08","3","325"
"E07000212","2020-07-07","0","322"
"E07000212","2020-07-06","1","322"
"E07000212","2020-07-05","1","321"
"E07000212","2020-07-04","0","320"
"E07000212","2020-07-03","1","320"
"E07000212","2020-07-02","0","319"
"E07000212","2020-07-01","0","319"
"E07000212","2020-06-30","1","319"
"E07000212","2020-06-29","0","318"
"E07000212","2020-06-28","0","318"
"E07000212","2020-06-27","0","318"
"E07000212","2020-06-26","2","318"
"E07000212","2020-06-25","0","316"
"E07000212","2020-06-24","0","316"
"E07000212","2020-06-23","2","316"
"E07000212","2020-06-22","1","314"
"E07000212","2020-06-21","2","313"
"E07000212","2020-06-20","0","311"
"E07000212","2020-06-19","1","311"
"E07000212","2020-06-18","0","310"
"E07000212","2020-06-17","0","310"
"E07000212","2020-06-16","1","310"
"E07000212","2020-06-15","2","309"
"E07000212","2020-06-14","1","307"
"E07000212","2020-06-13","1","306"
"E07000212","2020-06-12","0","305"
"E07000212","2020-06-11","4","305"
"E07000212","2020-06-10","1","301"
"E07000212","2020-06-09","1","300"
"E07000212","2020-06-08","0","299"
"E07000212","2020-06-07","0","299"
"E07000212","2020-06-06","1","299"
"E07000212","2020-06-05","0","298"
"E07000212","2020-06-04","3","298"
"E07000212","2020-06-03","0","295"
"E07000212","2020-06-02","2","295"
"E07000212","2020-06-01","0","293"
"E07000212","2020-05-31","0","293"
"E07000212","2020-05-30","1","293"
"E07000212","2020-05-29","6","292"
"E07000212","2020-05-28","5","286"
"E07000212","2020-05-27","7","281"
"E07000212","2020-05-26","1","274"
"E07000212","2020-05-25","0","273"
"E07000212","2020-05-24","0","273"
"E07000212","2020-05-23","3","273"
"E07000212","2020-05-22","0","270"
"E07000212","2020-05-21","1","270"
"E07000212","2020-05-20","1","269"
"E07000212","2020-05-19","3","268"
"E07000212","2020-05-18","2","265"
"E07000212","2020-05-17","1","263"
"E07000212","2020-05-16","3","262"
"E07000212","2020-05-15","3","259"
"E07000212","2020-05-14","1","256"
"E07000212","2020-05-13","3","255"
"E07000212","2020-05-12","8","252"
"E07000212","2020-05-11","2","244"
"E07000212","2020-05-10","4","242"
"E07000212","2020-05-09","2","238"
"E07000212","2020-05-08","0","236"
"E07000212","2020-05-07","3","236"
"E07000212","2020-05-06","5","233"
"E07000212","2020-05-05","0","228"
"E07000212","2020-05-04","5","228"
"E07000212","2020-05-03","1","223"
"E07000212","2020-05-02","9","222"
"E07000212","2020-05-01","4","213"
"E07000212","2020-04-30","4","209"
"E07000212","2020-04-29","2","205"
"E07000212","2020-04-28","1","203"
"E07000212","2020-04-27","3","202"
"E07000212","2020-04-26","6","199"
"E07000212","2020-04-25","4","193"
"E07000212","2020-04-24","14","189"
"E07000212","2020-04-23","11","175"
"E07000212","2020-04-22","4","164"
"E07000212","2020-04-21","7","160"
"E07000212","2020-04-20","4","153"
"E07000212","2020-04-19","4","149"
"E07000212","2020-04-18","4","145"
"E07000212","2020-04-17","9","141"
"E07000212","2020-04-16","8","132"
"E07000212","2020-04-15","7","124"
"E07000212","2020-04-14","7","117"
"E07000212","2020-04-13","3","110"
"E07000212","2020-04-12","7","107"
"E07000212","2020-04-11","6","100"
"E07000212","2020-04-10","8","94"
"E07000212","2020-04-09","3","86"
"E07000212","2020-04-08","7","83"
"E07000212","2020-04-07","6","76"
"E07000212","2020-04-06","5","70"
"E07000212","2020-04-05","1","65"
"E07000212","2020-04-04","1","64"
"E07000212","2020-04-03","3","63"
"E07000212","2020-04-02","3","60"
"E07000212","2020-04-01","9","57"
"E07000212","2020-03-31","1","48"
"E07000212","2020-03-30","8","47"
"E07000212","2020-03-29","3","39"
"E07000212","2020-03-28","4","36"
"E07000212","2020-03-27","6","32"
"E07000212","2020-03-26","6","26"
"E07000212","2020-03-25","1","20"
"E07000212","2020-03-24","0","19"
"E07000212","2020-03-23","1","19"
"E07000212","2020-03-22","2","18"
"E07000212","2020-03-21","1","16"
"E07000212","2020-03-20","1","15"
"E07000212","2020-03-19","1","14"
"E07000212","2020-03-18","3","13"
"E07000212","2020-03-17","4","10"
"E07000212","2020-03-16","1","6"
"E07000212","2020-03-15","1","5"
"E07000212","2020-03-14","1","4"
"E07000212","2020-03-13","0","3"
"E07000212","2020-03-12","2","3"
"E07000212","2020-03-11","0","1"
"E07000212","2020-03-10","0","1"
"E07000212","2020-03-09","1","1"
"E07000176","2020-11-02","19","2557"
"E07000176","2020-11-01","29","2538"
"E07000176","2020-10-31","51","2509"
"E07000176","2020-10-30","54","2458"
"E07000176","2020-10-29","85","2404"
"E07000176","2020-10-28","64","2319"
"E07000176","2020-10-27","52","2255"
"E07000176","2020-10-26","68","2203"
"E07000176","2020-10-25","47","2135"
"E07000176","2020-10-24","35","2088"
"E07000176","2020-10-23","72","2053"
"E07000176","2020-10-22","78","1981"
"E07000176","2020-10-21","69","1903"
"E07000176","2020-10-20","80","1834"
"E07000176","2020-10-19","92","1754"
"E07000176","2020-10-18","42","1662"
"E07000176","2020-10-17","60","1620"
"E07000176","2020-10-16","43","1560"
"E07000176","2020-10-15","69","1517"
"E07000176","2020-10-14","78","1448"
"E07000176","2020-10-13","75","1370"
"E07000176","2020-10-12","69","1295"
"E07000176","2020-10-11","45","1226"
"E07000176","2020-10-10","50","1181"
"E07000176","2020-10-09","50","1131"
"E07000176","2020-10-08","71","1081"
"E07000176","2020-10-07","62","1010"
"E07000176","2020-10-06","59","948"
"E07000176","2020-10-05","47","889"
"E07000176","2020-10-04","42","842"
"E07000176","2020-10-03","43","800"
"E07000176","2020-10-02","47","757"
"E07000176","2020-10-01","37","710"
"E07000176","2020-09-30","38","673"
"E07000176","2020-09-29","16","635"
"E07000176","2020-09-28","23","619"
"E07000176","2020-09-27","11","596"
"E07000176","2020-09-26","10","585"
"E07000176","2020-09-25","7","575"
"E07000176","2020-09-24","10","568"
"E07000176","2020-09-23","9","558"
"E07000176","2020-09-22","3","549"
"E07000176","2020-09-21","8","546"
"E07000176","2020-09-20","9","538"
"E07000176","2020-09-19","3","529"
"E07000176","2020-09-18","5","526"
"E07000176","2020-09-17","4","521"
"E07000176","2020-09-16","3","517"
"E07000176","2020-09-15","7","514"
"E07000176","2020-09-14","10","507"
"E07000176","2020-09-13","4","497"
"E07000176","2020-09-12","3","493"
"E07000176","2020-09-11","9","490"
"E07000176","2020-09-10","6","481"
"E07000176","2020-09-09","10","475"
"E07000176","2020-09-08","1","465"
"E07000176","2020-09-07","3","464"
"E07000176","2020-09-06","5","461"
"E07000176","2020-09-05","2","456"
"E07000176","2020-09-04","2","454"
"E07000176","2020-09-03","6","452"
"E07000176","2020-09-02","7","446"
"E07000176","2020-09-01","5","439"
"E07000176","2020-08-31","1","434"
"E07000176","2020-08-30","3","433"
"E07000176","2020-08-29","3","430"
"E07000176","2020-08-28","3","427"
"E07000176","2020-08-27","2","424"
"E07000176","2020-08-26","3","422"
"E07000176","2020-08-25","1","419"
"E07000176","2020-08-24","2","418"
"E07000176","2020-08-23","1","416"
"E07000176","2020-08-22","1","415"
"E07000176","2020-08-21","2","414"
"E07000176","2020-08-20","1","412"
"E07000176","2020-08-19","1","411"
"E07000176","2020-08-18","2","410"
"E07000176","2020-08-17","0","408"
"E07000176","2020-08-16","0","408"
"E07000176","2020-08-15","1","408"
"E07000176","2020-08-14","2","407"
"E07000176","2020-08-13","2","405"
"E07000176","2020-08-12","1","403"
"E07000176","2020-08-11","1","402"
"E07000176","2020-08-10","1","401"
"E07000176","2020-08-09","0","400"
"E07000176","2020-08-08","0","400"
"E07000176","2020-08-07","0","400"
"E07000176","2020-08-06","0","400"
"E07000176","2020-08-05","0","400"
"E07000176","2020-08-04","1","400"
"E07000176","2020-08-03","1","399"
"E07000176","2020-08-02","0","398"
"E07000176","2020-08-01","1","398"
"E07000176","2020-07-31","1","397"
"E07000176","2020-07-30","0","396"
"E07000176","2020-07-29","0","396"
"E07000176","2020-07-28","2","396"
"E07000176","2020-07-27","0","394"
"E07000176","2020-07-26","0","394"
"E07000176","2020-07-25","0","394"
"E07000176","2020-07-24","1","394"
"E07000176","2020-07-23","0","393"
"E07000176","2020-07-22","1","393"
"E07000176","2020-07-21","0","392"
"E07000176","2020-07-20","1","392"
"E07000176","2020-07-19","1","391"
"E07000176","2020-07-18","0","390"
"E07000176","2020-07-17","1","390"
"E07000176","2020-07-16","0","389"
"E07000176","2020-07-15","0","389"
"E07000176","2020-07-14","1","389"
"E07000176","2020-07-13","0","388"
"E07000176","2020-07-12","0","388"
"E07000176","2020-07-11","1","388"
"E07000176","2020-07-10","3","387"
"E07000176","2020-07-09","3","384"
"E07000176","2020-07-08","0","381"
"E07000176","2020-07-07","0","381"
"E07000176","2020-07-06","1","381"
"E07000176","2020-07-05","1","380"
"E07000176","2020-07-04","0","379"
"E07000176","2020-07-03","0","379"
"E07000176","2020-07-02","0","379"
"E07000176","2020-07-01","0","379"
"E07000176","2020-06-30","1","379"
"E07000176","2020-06-29","4","378"
"E07000176","2020-06-28","0","374"
"E07000176","2020-06-27","0","374"
"E07000176","2020-06-26","0","374"
"E07000176","2020-06-25","1","374"
"E07000176","2020-06-24","1","373"
"E07000176","2020-06-23","1","372"
"E07000176","2020-06-22","4","371"
"E07000176","2020-06-21","0","367"
"E07000176","2020-06-20","0","367"
"E07000176","2020-06-19","0","367"
"E07000176","2020-06-18","3","367"
"E07000176","2020-06-17","1","364"
"E07000176","2020-06-16","0","363"
"E07000176","2020-06-15","6","363"
"E07000176","2020-06-14","1","357"
"E07000176","2020-06-13","0","356"
"E07000176","2020-06-12","1","356"
"E07000176","2020-06-11","1","355"
"E07000176","2020-06-10","0","354"
"E07000176","2020-06-09","4","354"
"E07000176","2020-06-08","0","350"
"E07000176","2020-06-07","1","350"
"E07000176","2020-06-06","0","349"
"E07000176","2020-06-05","1","349"
"E07000176","2020-06-04","2","348"
"E07000176","2020-06-03","4","346"
"E07000176","2020-06-02","5","342"
"E07000176","2020-06-01","1","337"
"E07000176","2020-05-31","3","336"
"E07000176","2020-05-30","2","333"
"E07000176","2020-05-29","1","331"
"E07000176","2020-05-28","4","330"
"E07000176","2020-05-27","1","326"
"E07000176","2020-05-26","12","325"
"E07000176","2020-05-25","2","313"
"E07000176","2020-05-24","2","311"
"E07000176","2020-05-23","0","309"
"E07000176","2020-05-22","7","309"
"E07000176","2020-05-21","11","302"
"E07000176","2020-05-20","1","291"
"E07000176","2020-05-19","1","290"
"E07000176","2020-05-18","2","289"
"E07000176","2020-05-17","1","287"
"E07000176","2020-05-16","5","286"
"E07000176","2020-05-15","8","281"
"E07000176","2020-05-14","3","273"
"E07000176","2020-05-13","6","270"
"E07000176","2020-05-12","8","264"
"E07000176","2020-05-11","15","256"
"E07000176","2020-05-10","1","241"
"E07000176","2020-05-09","2","240"
"E07000176","2020-05-08","2","238"
"E07000176","2020-05-07","4","236"
"E07000176","2020-05-06","2","232"
"E07000176","2020-05-05","3","230"
"E07000176","2020-05-04","1","227"
"E07000176","2020-05-03","1","226"
"E07000176","2020-05-02","1","225"
"E07000176","2020-05-01","8","224"
"E07000176","2020-04-30","4","216"
"E07000176","2020-04-29","5","212"
"E07000176","2020-04-28","7","207"
"E07000176","2020-04-27","7","200"
"E07000176","2020-04-26","4","193"
"E07000176","2020-04-25","5","189"
"E07000176","2020-04-24","6","184"
"E07000176","2020-04-23","16","178"
"E07000176","2020-04-22","11","162"
"E07000176","2020-04-21","6","151"
"E07000176","2020-04-20","5","145"
"E07000176","2020-04-19","4","140"
"E07000176","2020-04-18","7","136"
"E07000176","2020-04-17","6","129"
"E07000176","2020-04-16","14","123"
"E07000176","2020-04-15","3","109"
"E07000176","2020-04-14","5","106"
"E07000176","2020-04-13","5","101"
"E07000176","2020-04-12","1","96"
"E07000176","2020-04-11","4","95"
"E07000176","2020-04-10","1","91"
"E07000176","2020-04-09","5","90"
"E07000176","2020-04-08","3","85"
"E07000176","2020-04-07","8","82"
"E07000176","2020-04-06","3","74"
"E07000176","2020-04-05","2","71"
